DEPTH,CASEOD,MATRXDEN,ABHV,DCAL,DPOR,GR,NPOR,RHOB,RHOC,SCAL
125.5,4.5,2.71,135.0947,7.4632,12.7253,103.2923,20.4568,2.4924,0.0236,6.9191
125,4.5,2.71,135.1804,7.4643,12.017,96.272,20.399,2.5045,0.0349,6.9224
124.5,4.5,2.71,135.2662,7.4654,12.2541,89.8635,20.4428,2.5005,0.0355,6.9273
124,4.5,2.71,135.3521,7.4667,12.8107,86.777,20.5711,2.4909,0.0176,6.9337
123.5,4.5,2.71,135.4382,7.4682,13.0674,87.7947,20.7415,2.4865,-0.0005,6.938
123,4.5,2.71,135.5243,7.4696,13.0227,91.4891,21.1747,2.4873,-0.0014,6.9378
122.5,4.5,2.71,135.6103,7.4697,13.6844,93.9551,21.8147,2.476,0.0058,6.9346
122,4.5,2.71,135.6964,7.4696,16.1677,97.3636,22.685,2.4335,0.0138,6.9343
121.5,4.5,2.71,135.7825,7.4698,19.4632,103.8751,23.4217,2.3772,0.007,6.9367
121,4.5,2.71,135.8685,7.4703,20.5622,108.0823,23.3628,2.3584,-0.0149,6.9367
120.5,4.5,2.71,135.9546,7.4709,18.0958,107.3926,22.648,2.4006,-0.0181,6.934
120,4.5,2.71,136.0408,7.4716,14.2235,106.2754,22.2699,2.4668,0.0039,6.9412
119.5,4.5,2.71,136.1274,7.4749,11.8218,106.1647,22.7491,2.5078,0.0167,6.957
119,4.5,2.71,136.2144,7.4809,11.4281,104.3789,23.4794,2.5146,0.0112,6.9697
118.5,4.5,2.71,136.3016,7.4867,11.7612,101.3028,23.6999,2.5089,0.005,6.9784
118,4.5,2.71,136.389,7.4893,11.5863,101.2972,23.1701,2.5119,0.0079,6.9828
117.5,4.5,2.71,136.4764,7.4895,10.5895,103.5932,22.6087,2.5289,0.0193,6.9828
117,4.5,2.71,136.5638,7.4902,9.4256,105.4885,22.6739,2.5488,0.034,6.9812
116.5,4.5,2.71,136.6511,7.4903,9.1555,108.6015,23.2493,2.5534,0.0358,6.9788
116,4.5,2.71,136.7383,7.4898,10.077,114.2782,23.05,2.5377,0.015,6.9701
115.5,4.5,2.71,136.8251,7.4901,11.1208,114.8905,19.4827,2.5198,-0.0109,6.9535
115,4.5,2.71,136.9117,7.4889,11.2398,104.6858,11.3826,2.5178,-0.0125,6.9463
114.5,4.5,2.71,136.9985,7.4871,10.8618,98.1576,3.2395,2.5243,0.0007,6.9576
114,4.5,2.71,137.0856,7.4876,10.6734,103.0338,-0.5462,2.5275,0.0044,6.9691
113.5,4.5,2.71,137.1727,7.488,10.3612,106.8893,-1.4761,2.5328,0.0097,6.969
113,4.5,2.71,137.2597,7.4862,9.7522,108.3558,-1.6069,2.5432,0.0284,6.9677
112.5,4.5,2.71,137.3468,7.4853,9.3672,114.7802,-1.1707,2.5498,0.0432,6.9713
112,4.5,2.71,137.4339,7.4864,9.4584,118.1807,-0.5204,2.5483,0.045,6.9724
111.5,4.5,2.71,137.521,7.4874,9.661,116.8257,-0.1041,2.5448,0.0421,6.9659
111,4.5,2.71,137.6076,7.4872,9.6123,116.2201,-0.1297,2.5456,0.0496,6.9499
110.5,4.5,2.71,137.694,7.4855,9.7086,118.2167,-0.7033,2.544,0.0507,6.9379
110,4.5,2.71,137.7805,7.484,10.5433,127.0476,-1.0479,2.5297,0.0313,6.9449
109.5,4.5,2.71,137.8675,7.4856,11.8104,137.2685,-1.2835,2.508,0.0158,6.9629
109,4.5,2.71,137.9547,7.4889,12.7074,138.9349,-1.754,2.4927,0.0155,6.9764
108.5,4.5,2.71,138.0421,7.49,12.8777,135.4304,-2.0794,2.4898,0.0177,6.981
108,4.5,2.71,138.1295,7.49,12.6179,136.7586,-2.217,2.4942,0.017,6.9816
107.5,4.5,2.71,138.2169,7.4924,12.4807,142.7841,-1.9828,2.4966,0.0195,6.9809
107,4.5,2.71,138.3043,7.4943,12.6996,146.8846,-1.0757,2.4928,0.0194,6.9795
106.5,4.5,2.71,138.3917,7.4946,12.9045,147.5536,0.0518,2.4893,0.0081,6.9802
106,4.5,2.71,138.4794,7.4954,12.6525,146.7582,0.6079,2.4936,0.0048,6.9874
105.5,4.5,2.71,138.5672,7.4975,12.2398,145.9063,1.0731,2.5007,0.0124,6.9993
105,4.5,2.71,138.6556,7.5045,12.2731,145.4345,1.6093,2.5001,0.0178,7.0172
104.5,4.5,2.71,138.7453,7.5377,12.7906,145.0381,1.1884,2.4913,0.0264,7.049
104,4.5,2.71,138.8368,7.6085,13.4231,144.197,-0.3673,2.4805,0.0294,7.0737
103.5,4.5,2.71,138.9294,7.6613,13.8778,145.6485,-1.3355,2.4727,0.0133,7.0717
103,4.5,2.71,139.022,7.6752,13.9876,140.3288,-1.3443,2.4708,0.0079,7.0625
102.5,4.5,2.71,139.1144,7.6773,13.762,127.4088,-0.702,2.4747,0.0267,7.0506
102,4.5,2.71,139.2062,7.6763,13.359,123.8784,-0.1874,2.4816,0.0413,7.0233
101.5,4.5,2.71,139.2975,7.6733,12.8669,130.5024,-0.7079,2.49,0.0353,7.0032
101,4.5,2.71,139.3886,7.6702,12.3997,131.639,-1.5595,2.498,0.0259,6.998
100.5,4.5,2.71,139.4798,7.6684,12.2005,126.1806,-2.2003,2.5014,0.0204,6.998
100,4.5,2.71,139.571,7.6687,12.367,123.688,-2.273,2.4985,0.0188,7.0008
99.5,4.5,2.71,139.6622,7.6689,12.7461,128.5129,-1.7117,2.492,0.0073,7.0049
99,4.5,2.71,139.7535,7.6679,12.8897,135.0469,-1.0992,2.4896,-0.0028,7.0064
98.5,4.5,2.71,139.8448,7.6681,12.3707,134.0216,-1.4708,2.4985,0.0051,7.0059
98,4.5,2.71,139.9361,7.6696,11.4645,128.377,-2.6603,2.514,0.0246,7.0042
