DEPT,CASEOD,MATRXDEN,ABHV,DCAL,DPOR,GR,NPOR,RHOB,RHOC,SCAL
272.0,4.5,2.71,120.6345,6.866,8.5116,27.9571,13.2524,2.5645,0.0296,6.8936
271.5,4.5,2.71,120.7084,6.8664,8.7375,29.0048,14.094,2.5606,0.0242,6.8945
271.0,4.5,2.71,120.7822,6.8645,8.1892,28.0126,13.0285,2.57,0.0184,6.8941
270.5,4.5,2.71,120.856,6.8633,7.6113,29.0521,11.406,2.5798,0.0203,6.8935
270.0,4.5,2.71,120.9298,6.8628,7.6002,31.8128,10.0767,2.58,0.0098,6.8933
269.5,4.5,2.71,121.0036,6.8616,7.534,38.6909,9.5325,2.5812,-0.0029,6.8952
269.0,4.5,2.71,121.0775,6.8607,6.6809,51.0851,10.9181,2.5958,0.0083,6.9008
268.5,4.5,2.71,121.1515,6.8604,5.3552,57.7134,13.0517,2.6184,0.0259,6.9045
268.0,4.5,2.71,121.2254,6.861,4.143,50.6145,13.6819,2.6392,0.0329,6.904
267.5,4.5,2.71,121.2995,6.8652,3.314,40.3373,13.4094,2.6533,0.0377,6.9059
267.0,4.5,2.71,121.3736,6.8663,3.1483,40.8597,13.8902,2.6562,0.0453,6.9091
266.5,4.5,2.71,121.4477,6.861,3.6409,47.0759,14.8937,2.6477,0.0447,6.9081
266.0,4.5,2.71,121.5216,6.8572,4.1809,49.8461,15.6504,2.6385,0.036,6.9074
265.5,4.5,2.71,121.5957,6.8564,4.3167,53.5406,16.424,2.6362,0.0306,6.917
265.0,4.5,2.71,121.6702,6.8606,4.2947,66.3337,17.8488,2.6366,0.0345,6.9311
264.5,4.5,2.71,121.7449,6.8671,4.4018,77.2891,19.1648,2.6347,0.0356,6.9382
264.0,4.5,2.71,121.8196,6.8696,4.5963,76.9951,19.4713,2.6314,0.036,6.9371
263.5,4.5,2.71,121.8943,6.8674,5.1383,76.6596,19.5538,2.6221,0.0344,6.9357
263.0,4.5,2.71,121.9692,6.8656,6.5481,82.5812,20.3468,2.598,0.0268,6.9481
262.5,4.5,2.71,122.0444,6.8678,8.6934,95.5609,21.2707,2.5613,0.0253,6.9662
262.0,4.5,2.71,122.12,6.8733,10.656,110.1946,22.0564,2.5278,0.0187,6.9795
261.5,4.5,2.71,122.1958,6.8783,11.591,115.4098,22.429,2.5118,0.009,6.9876
261.0,4.5,2.71,122.2718,6.8812,11.547,112.1381,22.0563,2.5125,0.0089,6.992
260.5,4.5,2.71,122.3478,6.882,11.3695,106.0929,21.2326,2.5156,0.0126,6.9919
260.0,4.5,2.71,122.4238,6.8812,11.6714,99.5395,20.7483,2.5104,0.009,6.9889
259.5,4.5,2.71,122.4996,6.8822,12.0452,98.4908,21.2446,2.504,0.0064,6.9857
259.0,4.5,2.71,122.5755,6.8852,11.7248,101.1986,22.1616,2.5095,0.0173,6.981
258.5,4.5,2.71,122.6512,6.8869,10.7957,101.6549,22.6091,2.5254,0.0285,6.9715
258.0,4.5,2.71,122.7268,6.886,10.1043,100.406,22.4684,2.5372,0.0312,6.9639
257.5,4.5,2.71,122.8024,6.8847,10.3346,101.9876,22.5677,2.5333,0.0282,6.968
257.0,4.5,2.71,122.8781,6.886,11.3283,103.0471,23.1143,2.5163,0.0184,6.9766
256.5,4.5,2.71,122.954,6.8889,12.1557,100.0823,23.1633,2.5021,0.0171,6.9779
256.0,4.5,2.71,123.0297,6.889,12.3184,98.6197,22.5626,2.4994,0.0299,6.9692
255.5,4.5,2.71,123.1052,6.8893,12.3343,95.0012,21.9694,2.4991,0.0365,6.9562
255.0,4.5,2.71,123.1805,6.8891,12.724,87.2271,21.6835,2.4924,0.0287,6.9502
254.5,4.5,2.71,123.2559,6.8872,13.3526,83.846,21.4827,2.4817,0.02,6.9544
254.0,4.5,2.71,123.3316,6.8878,13.9155,90.3088,21.5282,2.472,0.0209,6.969
253.5,4.5,2.71,123.4077,6.892,14.2187,102.5071,22.2889,2.4669,0.0184,6.9855
253.0,4.5,2.71,123.484,6.8985,13.9323,113.2877,23.2407,2.4718,0.0107,6.9899
252.5,4.5,2.71,123.56,6.9006,12.9584,113.5716,23.2618,2.4884,0.0189,6.977
252.0,4.5,2.71,123.6356,6.8959,11.8951,100.2977,22.2337,2.5066,0.0321,6.9544
251.5,4.5,2.71,123.7108,6.89,11.2245,88.7768,20.855,2.5181,0.0293,6.9395
251.0,4.5,2.71,123.7859,6.8877,10.7258,89.6637,20.1729,2.5266,0.02,6.9411
250.5,4.5,2.71,123.8614,6.8908,10.3243,94.4747,20.678,2.5335,0.026,6.9582
250.0,4.5,2.71,123.9376,6.8971,10.3971,98.3611,21.9297,2.5322,0.0305,6.9834
249.5,4.5,2.71,124.0142,6.9038,10.948,107.9921,23.1544,2.5228,0.0223,7.0047
249.0,4.5,2.71,124.0911,6.9077,11.6364,116.1171,23.5946,2.511,0.014,7.015
248.5,4.5,2.71,124.1682,6.9089,12.4799,119.9838,23.2896,2.4966,0.0094,7.0186
248.0,4.5,2.71,124.2453,6.91,13.5493,120.4565,23.212,2.4783,-0.0033,7.0214
247.5,4.5,2.71,124.3224,6.9117,14.2446,118.1598,23.4093,2.4664,-0.0175,7.0227
247.0,4.5,2.71,124.3996,6.9125,13.9013,117.4092,23.368,2.4723,-0.0109,7.0229
246.5,4.5,2.71,124.4767,6.9128,12.803,112.9772,23.4112,2.4911,0.0107,7.0222
246.0,4.5,2.71,124.5539,6.9137,11.692,107.0241,23.5517,2.5101,0.0333,7.0202
245.5,4.5,2.71,124.631,6.915,10.9206,108.7714,23.4972,2.5233,0.0508,7.0188
245.0,4.5,2.71,124.7081,6.9148,10.5753,113.9366,23.3921,2.5292,0.0505,7.0175
244.5,4.5,2.71,124.7852,6.9137,10.6826,116.248,23.3131,2.5273,0.037,7.0158
244.0,4.5,2.71,124.8621,6.9122,11.1901,118.7812,23.2341,2.5186,0.0298,7.0115
243.5,4.5,2.71,124.9388,6.9093,12.094,116.0204,23.2019,2.5032,0.0148,7.0025
243.0,4.5,2.71,125.0154,6.9066,13.1817,104.7241,23.0731,2.4846,-0.0057,6.9956
242.5,4.5,2.71,125.0919,6.9072,13.9495,97.0214,22.8989,2.4715,-0.0034,6.996
242.0,4.5,2.71,125.1686,6.9096,14.2268,103.3248,23.0308,2.4667,0.003,7.0001
241.5,4.5,2.71,125.2455,6.9129,14.2054,112.3449,23.0925,2.4671,-0.0025,7.0072
241.0,4.5,2.71,125.3225,6.9134,13.89,114.3325,23.1735,2.4725,-0.0073,7.0165
240.5,4.5,2.71,125.3997,6.9143,13.0744,113.6898,23.3235,2.4864,0.0028,7.0238
240.0,4.5,2.71,125.4771,6.9173,11.9677,115.8942,23.1958,2.5054,0.0192,7.027
239.5,4.5,2.71,125.5544,6.9172,11.2061,119.6892,23.1372,2.5184,0.0252,7.0257
239.0,4.5,2.71,125.6316,6.9152,11.0213,118.491,23.2467,2.5215,0.0292,7.0231
238.5,4.5,2.71,125.7088,6.9139,11.2437,112.9334,23.5504,2.5177,0.0309,7.0228
238.0,4.5,2.71,125.7861,6.9149,11.6778,105.688,23.8327,2.5103,0.0227,7.0271
237.5,4.5,2.71,125.8636,6.9207,11.9657,102.2599,23.7385,2.5054,0.0219,7.0333
237.0,4.5,2.71,125.9414,6.9285,11.9693,105.149,23.6146,2.5053,0.0268,7.0388
236.5,4.5,2.71,126.0193,6.9336,12.0353,106.4521,23.6807,2.5042,0.023,7.0412
236.0,4.5,2.71,126.0973,6.9367,12.2941,109.7618,23.7815,2.4998,0.0157,7.0418
235.5,4.5,2.71,126.1754,6.9396,12.4634,113.9546,23.9743,2.4969,0.0182,7.0438
235.0,4.5,2.71,126.2534,6.9418,12.5163,114.2717,24.5015,2.496,0.0289,7.0392
234.5,4.5,2.71,126.3312,6.9439,12.6034,115.2791,24.739,2.4945,0.0307,7.0242
234.0,4.5,2.71,126.4088,6.9456,12.5278,117.69,24.4918,2.4958,0.0253,7.0119
233.5,4.5,2.71,126.4864,6.9453,12.0568,117.2342,24.1143,2.5038,0.0229,7.0148
233.0,4.5,2.71,126.5642,6.944,11.3439,114.9546,23.554,2.516,0.02,7.0233
232.5,4.5,2.71,126.642,6.942,10.9144,112.5999,23.1542,2.5234,0.0172,7.0275
232.0,4.5,2.71,126.7198,6.9408,11.3694,111.4279,23.2202,2.5156,0.0178,7.0277
231.5,4.5,2.71,126.7975,6.9394,12.5714,111.115,23.3974,2.495,0.0144,7.0249
231.0,4.5,2.71,126.8751,6.9378,13.3646,108.8864,23.4998,2.4815,0.009,7.0205
230.5,4.5,2.71,126.9526,6.9382,13.0401,106.1006,23.4784,2.487,0.0182,7.0154
230.0,4.5,2.71,127.0302,6.9395,12.4022,106.615,23.4189,2.4979,0.0295,7.0142
229.5,4.5,2.71,127.1077,6.9392,12.4452,108.6773,23.377,2.4972,0.0257,7.0174
229.0,4.5,2.71,127.1853,6.9381,13.0395,114.4958,23.48,2.487,0.015,7.0207
228.5,4.5,2.71,127.263,6.9379,13.5329,119.6278,23.541,2.4786,0.013,7.0241
228.0,4.5,2.71,127.3409,6.9374,13.8653,115.9601,23.4573,2.4729,0.0165,7.0334
227.5,4.5,2.71,127.419,6.939,14.5088,108.9339,23.4083,2.4619,0.0186,7.0495
227.0,4.5,2.71,127.4975,6.9463,15.5611,110.3182,23.5382,2.4439,0.0076,7.0587
226.5,4.5,2.71,127.5762,6.9553,16.5118,121.0295,23.6739,2.4276,-0.0003,7.0594
226.0,4.5,2.71,127.655,6.9609,16.9244,131.8255,23.6332,2.4206,0.004,7.0622
225.5,4.5,2.71,127.7341,6.9666,16.7526,137.8836,23.4419,2.4235,0.0096,7.0688
225.0,4.5,2.71,127.8135,6.9746,16.172,141.3666,23.1676,2.4335,0.0154,7.0783
224.5,4.5,2.71,127.8933,6.9865,15.5019,138.2044,23.085,2.4449,0.0159,7.0845
224.0,4.5,2.71,127.9733,7.0046,14.8627,130.8259,23.2491,2.4558,0.0137,7.0818
223.5,4.5,2.71,128.0536,7.0228,13.9953,132.5069,23.3256,2.4707,0.0155,7.0735
223.0,4.5,2.71,128.1338,7.0302,12.8748,139.293,23.1877,2.4898,0.0254,7.0669
222.5,4.5,2.71,128.2141,7.0315,12.0677,139.5417,23.3025,2.5036,0.0235,7.0645
222.0,4.5,2.71,128.2943,7.0319,11.8204,134.9943,23.5194,2.5079,0.0066,7.0646
221.5,4.5,2.71,128.3746,7.0315,11.6754,133.2061,23.5122,2.5104,0.0038,7.0658
221.0,4.5,2.71,128.4549,7.0308,11.4655,132.4416,23.4997,2.5139,0.0117,7.0704
220.5,4.5,2.71,128.5355,7.0332,11.2996,131.1974,23.6401,2.5168,0.0119,7.0774
220.0,4.5,2.71,128.6161,7.036,10.8142,127.8702,23.8848,2.5251,0.0152,7.0824
219.5,4.5,2.71,128.6969,7.036,9.9472,120.7749,23.7887,2.5399,0.0332,7.0849
219.0,4.5,2.71,128.7775,7.0355,9.8281,116.3905,23.5188,2.5419,0.0446,7.0796
218.5,4.5,2.71,128.8579,7.0353,11.4468,118.4341,23.4004,2.5143,0.0293,7.073
218.0,4.5,2.71,128.9384,7.0375,13.973,122.1731,23.4878,2.4711,0.0034,7.071
217.5,4.5,2.71,129.0187,7.0424,15.5879,125.7489,23.4132,2.4434,-0.0083,7.0565
217.0,4.5,2.71,129.0981,7.0344,15.3279,124.4426,22.9581,2.4479,-0.0003,7.0164
216.5,4.5,2.71,129.1757,6.9924,13.4204,112.8347,21.8603,2.4805,0.0199,6.9654
216.0,4.5,2.71,129.2514,6.9312,10.5672,92.0269,18.8909,2.5293,0.026,6.925
215.5,4.5,2.71,129.3261,6.897,7.3973,67.311,14.6549,2.5835,0.0116,6.908
215.0,4.5,2.71,129.4006,6.8892,4.4731,47.71,11.4493,2.6335,0.0094,6.9059
214.5,4.5,2.71,129.4751,6.8861,2.2261,38.2565,10.3121,2.6719,0.0264,6.9066
214.0,4.5,2.71,129.5494,6.881,0.7713,35.2698,10.2366,2.6968,0.0477,6.903
213.5,4.5,2.71,129.6235,6.8761,0.33,33.0127,10.1455,2.7044,0.0502,6.8977
213.0,4.5,2.71,129.6976,6.8742,0.9725,32.0698,10.5915,2.6934,0.0247,6.8991
212.5,4.5,2.71,129.772,6.8812,1.8193,35.6368,12.3193,2.6789,0.0311,6.9095
212.0,4.5,2.71,129.8478,6.9197,2.765,45.1501,15.3341,2.6627,0.1185,6.9392
211.5,4.5,2.71,129.9262,7.0021,5.4624,60.2723,18.7585,2.6166,0.161,7.0007
211.0,4.5,2.71,130.007,7.0635,9.9746,78.1243,21.4855,2.5394,0.104,7.0628
210.5,4.5,2.71,130.0889,7.0809,14.0461,87.6152,22.8933,2.4698,0.0459,7.101
210.0,4.5,2.71,130.1712,7.0865,16.4831,91.373,23.3487,2.4281,0.0221,7.1166
209.5,4.5,2.71,130.2535,7.0861,18.1056,98.1767,23.7157,2.4004,0.0105,7.1149
209.0,4.5,2.71,130.3353,7.0765,20.3868,101.3494,23.769,2.3614,0.0033,7.0988
208.5,4.5,2.71,130.4158,7.0528,24.633,95.3564,23.9953,2.2888,0.0059,7.0587
208.0,4.5,2.71,130.4946,7.0068,30.8397,88.2693,24.7695,2.1826,0.0202,7.0127
207.5,4.5,2.71,130.5722,6.9622,36.1088,88.318,25.2604,2.0925,0.0136,6.9949
207.0,4.5,2.71,130.6499,6.9549,35.9419,94.4226,24.644,2.0954,-0.0289,7.0079
206.5,4.5,2.71,130.7281,6.9669,29.1702,101.3391,23.3143,2.2112,-0.0471,7.0234
206.0,4.5,2.71,130.8066,6.9744,20.5838,103.5381,22.4624,2.358,-0.0282,7.0329
205.5,4.5,2.71,130.8853,6.9779,15.6439,105.0329,22.233,2.4425,-0.0196,7.036
205.0,4.5,2.71,130.9639,6.9791,14.6782,105.5686,22.281,2.459,-0.0217,7.0299
204.5,4.5,2.71,131.0422,6.9786,15.0295,106.0797,22.0689,2.453,-0.0273,7.0162
204.0,4.5,2.71,131.1202,6.9785,14.9293,107.6278,21.5694,2.4547,-0.021,7.0009
203.5,4.5,2.71,131.198,6.9785,14.1391,104.0979,20.9673,2.4682,-0.0049,6.9889
203.0,4.5,2.71,131.2756,6.9762,13.1628,94.3202,20.4061,2.4849,0.0094,6.9835
202.5,4.5,2.71,131.3533,6.9764,12.4846,87.572,20.3275,2.4965,0.0237,6.9877
202.0,4.5,2.71,131.4312,6.9806,12.4576,87.2205,20.4889,2.497,0.0367,6.9941
201.5,4.5,2.71,131.5092,6.9831,13.3202,90.0053,20.7191,2.4822,0.0277,6.9911
201.0,4.5,2.71,131.5867,6.98,14.7684,92.773,21.0585,2.4575,0.0007,6.9764
200.5,4.5,2.71,131.6637,6.9695,16.0597,93.5214,21.3218,2.4354,-0.012,6.9568
200.0,4.5,2.71,131.7402,6.9522,16.9299,89.9709,21.1654,2.4205,0.0039,6.9448
199.5,4.5,2.71,131.8163,6.937,17.8602,82.8653,21.0604,2.4046,0.0274,6.9413
199.0,4.5,2.71,131.8921,6.9283,19.1888,74.5966,21.6572,2.3819,0.032,6.9385
198.5,4.5,2.71,131.9678,6.9221,20.6399,67.0287,22.3748,2.3571,0.0212,6.9316
198.0,4.5,2.71,132.0431,6.9134,21.8472,64.445,22.202,2.3364,0.0139,6.9229
197.5,4.5,2.71,132.1182,6.9076,22.7692,62.9447,20.8682,2.3206,0.0092,6.9186
197.0,4.5,2.71,132.1932,6.9068,23.5391,59.509,17.0706,2.3075,0.0074,6.9166
196.5,4.5,2.71,132.2682,6.9046,24.0784,57.6983,9.9184,2.2983,-0.0016,6.9134
196.0,4.5,2.71,132.3429,6.8997,23.8843,58.3269,2.9262,2.3016,-0.0023,6.9073
195.5,4.5,2.71,132.4174,6.8947,22.5798,56.2271,-1.2936,2.3239,0.0177,6.8969
195.0,4.5,2.71,132.4916,6.8908,20.472,50.7394,-4.3796,2.3599,0.0429,6.8877
194.5,4.5,2.71,132.5657,6.8867,18.2813,43.565,-7.4537,2.3974,0.0643,6.8846
194.0,4.5,2.71,132.6397,6.8836,16.4453,40.9419,-10.3311,2.4288,0.069,6.8862
193.5,4.5,2.71,132.7139,6.8825,14.8558,46.8317,-13.231,2.456,0.0509,6.8944
193.0,4.5,2.71,132.7885,6.8858,13.533,62.4206,-14.0126,2.4786,0.0315,6.9146
192.5,4.5,2.71,132.8638,6.8945,13.0637,84.9041,-10.6407,2.4866,0.0319,6.9448
192.0,4.5,2.71,132.9399,6.9042,13.5864,99.4173,-5.9713,2.4777,0.0337,6.9716
191.5,4.5,2.71,133.0163,6.9111,14.3544,100.6547,-3.151,2.4645,0.036,6.9822
191.0,4.5,2.71,133.0925,6.9113,15.0635,99.4662,-1.8071,2.4524,0.045,6.9744
190.5,4.5,2.71,133.1683,6.9064,16.2206,98.471,-1.1696,2.4326,0.0545,6.9575
190.0,4.5,2.71,133.2438,6.901,18.1497,94.9351,-1.2256,2.3996,0.0586,6.9449
189.5,4.5,2.71,133.3191,6.8972,20.5659,92.2863,-0.6058,2.3583,0.0527,6.9399
189.0,4.5,2.71,133.3942,6.8885,22.9668,88.5021,0.6725,2.3173,0.0399,6.9361
188.5,4.5,2.71,133.4689,6.8746,24.9756,82.4991,1.4127,2.2829,0.0281,6.9298
188.0,4.5,2.71,133.5433,6.8659,26.1943,76.2621,1.3788,2.2621,0.0181,6.9245
187.5,4.5,2.71,133.6176,6.8637,26.2524,74.4252,0.7152,2.2611,0.0137,6.9218
187.0,4.5,2.71,133.6919,6.8616,25.3804,79.9957,-0.512,2.276,0.0172,6.9226
186.5,4.5,2.71,133.7662,6.8577,24.218,86.1856,-1.5282,2.2959,0.0184,6.9249
186.0,4.5,2.71,133.8404,6.8536,22.8521,83.5174,-2.8351,2.3192,0.0195,6.9238
185.5,4.5,2.71,133.9145,6.8513,20.8988,77.5228,-5.8207,2.3526,0.0222,6.9212
185.0,4.5,2.71,133.9887,6.856,18.3184,78.4007,-9.6774,2.3968,0.0208,6.9205
184.5,4.5,2.71,134.0631,6.8649,15.6296,87.5621,-11.4235,2.4427,0.0298,6.9275
184.0,4.5,2.71,134.138,6.8719,13.8451,100.3175,-9.7043,2.4732,0.0558,6.9414
183.5,4.5,2.71,134.2132,6.8759,13.6427,110.5361,-6.3129,2.4767,0.0613,6.9554
183.0,4.5,2.71,134.2886,6.8812,14.1004,114.0252,-4.2796,2.4689,0.0499,6.963
182.5,4.5,2.71,134.3639,6.8824,13.5501,110.2483,-4.2183,2.4783,0.0482,6.9517
182.0,4.5,2.71,134.4385,6.8757,11.5566,95.087,-6.6905,2.5124,0.0453,6.9236
181.5,4.5,2.71,134.5126,6.8689,9.0785,72.7126,-12.7502,2.5548,0.0376,6.9043
181.0,4.5,2.71,134.5866,6.8662,7.2091,54.4933,-19.7696,2.5867,0.0341,6.9
180.5,4.5,2.71,134.6605,6.8673,6.3172,44.4058,-23.2102,2.602,0.0318,6.8991
180.0,4.5,2.71,134.7345,6.8676,6.3166,41.7736,-22.4511,2.602,0.0383,6.8993
179.5,4.5,2.71,134.8085,6.8656,7.0218,42.9653,-19.9229,2.5899,0.0499,6.9008
179.0,4.5,2.71,134.8825,6.8623,7.9118,48.1911,-17.4919,2.5747,0.0522,6.9027
178.5,4.5,2.71,134.9564,6.8567,8.4157,59.3405,-16.213,2.5661,0.0435,6.9066
178.0,4.5,2.71,135.0303,6.8516,8.5093,62.9701,-17.1407,2.5645,0.0383,6.9098
177.5,4.5,2.71,135.1041,6.8492,8.595,49.0835,-20.0218,2.563,0.0354,6.9105
177.0,4.5,2.71,135.1779,6.848,8.8442,34.3204,-22.4872,2.5588,0.028,6.9089
176.5,4.5,2.71,135.2517,6.8498,8.9499,29.7013,-21.6547,2.557,0.0159,6.9073
176.0,4.5,2.71,135.3256,6.8543,8.8851,29.1421,-19.5207,2.5581,0.0207,6.9067
175.5,4.5,2.71,135.3995,6.855,9.2202,27.6325,-19.1056,2.5523,0.0203,6.9065
175.0,4.5,2.71,135.4734,6.8522,9.9887,26.333,-20.1825,2.5392,0.0081,6.9081
174.5,4.5,2.71,135.5472,6.8491,10.4085,27.7609,-21.8206,2.532,-0.0012,6.9104
174.0,4.5,2.71,135.621,6.8455,10.0891,29.4161,-23.7777,2.5375,-0.0002,6.9126
173.5,4.5,2.71,135.6948,6.8409,9.6215,33.6778,-25.7654,2.5455,0.0085,6.9144
173.0,4.5,2.71,135.7685,6.835,9.4435,37.0386,-26.5921,2.5485,0.0147,6.9149
172.5,4.5,2.71,135.8421,6.8326,9.1269,31.5811,-26.4837,2.5539,0.0263,6.914
172.0,4.5,2.71,135.9157,6.8337,8.6141,25.8677,-25.6106,2.5627,0.0376,6.9131
171.5,4.5,2.71,135.9893,6.8353,8.391,25.9197,-24.7062,2.5665,0.0334,6.9121
171.0,4.5,2.71,136.063,6.8371,8.2152,27.7176,-25.551,2.5695,0.0247,6.9118
170.5,4.5,2.71,136.1366,6.8384,7.5938,27.5745,-27.2807,2.5801,0.0285,6.9116
170.0,4.5,2.71,136.2103,6.8374,7.0328,26.1634,-27.3697,2.5897,0.0427,6.9108
169.5,4.5,2.71,136.2838,6.8338,7.2857,26.3312,-24.9708,2.5854,0.0441,6.9107
169.0,4.5,2.71,136.3574,6.8333,7.9934,30.012,-21.74,2.5733,0.0336,6.9107
168.5,4.5,2.71,136.431,6.8364,8.3818,31.9421,-19.8087,2.5667,0.0269,6.9116
168.0,4.5,2.71,136.5047,6.8364,8.541,29.7745,-18.4212,2.5639,0.0307,6.9147
167.5,4.5,2.71,136.5785,6.8357,8.9602,29.3712,-16.9757,2.5568,0.0314,6.9184
167.0,4.5,2.71,136.6522,6.8346,9.5893,27.757,-15.7356,2.546,0.0305,6.9185
166.5,4.5,2.71,136.7258,6.8308,10.0683,22.5012,-15.5154,2.5378,0.0296,6.9171
166.0,4.5,2.71,136.7993,6.8247,10.3397,20.0196,-16.7455,2.5332,0.0227,6.9159
165.5,4.5,2.71,136.8727,6.8219,10.523,21.9248,-18.3271,2.5301,0.0099,6.914
165.0,4.5,2.71,136.9461,6.8227,10.4247,25.5921,-19.8116,2.5317,-0.001,6.9128
164.5,4.5,2.71,137.0195,6.8238,9.8301,26.8561,-21.2889,2.5419,0.0067,6.9131
164.0,4.5,2.71,137.093,6.8255,9.0798,25.1795,-22.36,2.5547,0.0209,6.914
163.5,4.5,2.71,137.1665,6.8263,8.3844,22.2028,-23.1572,2.5666,0.0249,6.9139
163.0,4.5,2.71,137.2399,6.8246,7.4021,20.3489,-24.1366,2.5834,0.034,6.9134
162.5,4.5,2.71,137.3134,6.8246,6.3526,21.6511,-25.2095,2.6014,0.0448,6.9133
162.0,4.5,2.71,137.3869,6.8277,5.9846,25.713,-25.5923,2.6077,0.0411,6.9133
161.5,4.5,2.71,137.4604,6.8317,6.4886,28.1605,-24.435,2.599,0.0363,6.9131
161.0,4.5,2.71,137.534,6.8345,7.6558,26.7569,-22.741,2.5791,0.0373,6.9125
160.5,4.5,2.71,137.6077,6.8347,9.1098,26.7783,-22.2563,2.5542,0.0285,6.912
160.0,4.5,2.71,137.6813,6.835,10.166,27.8885,-22.8313,2.5362,0.016,6.9123
159.5,4.5,2.71,137.7549,6.8382,10.447,29.3048,-23.5861,2.5314,0.0129,6.9119
159.0,4.5,2.71,137.8287,6.8406,10.3149,32.4201,-23.3284,2.5336,0.0089,6.9111
158.5,4.5,2.71,137.9023,6.8382,10.235,33.5849,-21.6666,2.535,0.0058,6.9116
158.0,4.5,2.71,137.9759,6.8357,10.3734,31.4756,-20.3791,2.5326,0.0184,6.9114
157.5,4.5,2.71,138.0495,6.8333,10.8293,27.8259,-20.928,2.5248,0.0254,6.9098
157.0,4.5,2.71,138.1229,6.8302,11.4122,22.9512,-22.2882,2.5149,0.0104,6.9082
156.5,4.5,2.71,138.1963,6.8295,11.6392,19.7609,-22.6718,2.511,-0.0024,6.9059
156.0,4.5,2.71,138.2696,6.8272,11.4066,19.1489,-21.602,2.5149,0.006,6.9041
155.5,4.5,2.71,138.3429,6.8242,11.1662,20.2316,-19.685,2.5191,0.0155,6.9051
155.0,4.5,2.71,138.4162,6.8232,11.3968,22.5598,-18.3923,2.5151,0.0131,6.9066
154.5,4.5,2.71,138.4895,6.8221,12.0333,23.8636,-18.2493,2.5042,-0.0006,6.9074
154.0,4.5,2.71,138.5628,6.8233,12.4407,23.4071,-18.13,2.4973,-0.0145,6.9081
153.5,4.5,2.71,138.6362,6.8259,12.1823,23.8209,-17.6428,2.5017,-0.007,6.9074
153.0,4.5,2.71,138.7096,6.8271,11.4624,26.0107,-17.7117,2.514,0.0057,6.9081
152.5,4.5,2.71,138.783,6.8273,10.5847,28.7387,-18.3991,2.529,0.0109,6.9099
152.0,4.5,2.71,138.8564,6.8269,9.6988,29.6095,-19.5048,2.5441,0.0165,6.9083
151.5,4.5,2.71,138.9297,6.8273,9.0895,24.8151,-21.0252,2.5546,0.0276,6.9065
151.0,4.5,2.71,139.0032,6.8293,8.9263,20.5411,-22.6049,2.5574,0.0361,6.9062
150.5,4.5,2.71,139.0766,6.8317,8.848,21.1592,-23.9593,2.5587,0.0387,6.9057
150.0,4.5,2.71,139.15,6.8312,8.5628,23.339,-24.6811,2.5636,0.0402,6.9067
149.5,4.5,2.71,139.2235,6.8297,8.4444,25.7564,-24.3103,2.5656,0.0368,6.909
149.0,4.5,2.71,139.297,6.8298,8.8553,28.6677,-22.8689,2.5586,0.0311,6.9117
148.5,4.5,2.71,139.3706,6.8306,9.4622,30.2254,-21.5104,2.5482,0.0279,6.9139
148.0,4.5,2.71,139.4442,6.8326,9.6822,27.4222,-22.2937,2.5444,0.0179,6.9141
147.5,4.5,2.71,139.5178,6.8339,9.3464,24.2534,-24.616,2.5502,0.0042,6.9131
147.0,4.5,2.71,139.5914,6.8343,8.7966,25.8822,-25.8071,2.5596,0.0083,6.9137
146.5,4.5,2.71,139.6651,6.8342,8.6115,30.0702,-24.5818,2.5627,0.0258,6.9139
146.0,4.5,2.71,139.7387,6.836,8.9154,31.2617,-22.62,2.5575,0.0335,6.9136
145.5,4.5,2.71,139.8124,6.8379,9.2235,30.0424,-22.1199,2.5523,0.0314,6.9143
145.0,4.5,2.71,139.8861,6.8364,9.3873,29.404,-23.9362,2.5495,0.0371,6.9132
144.5,4.5,2.71,139.9596,6.8326,9.8112,29.9183,-25.5572,2.5422,0.036,6.9108
144.0,4.5,2.71,140.0331,6.8309,10.463,29.3826,-25.0038,2.5311,0.0306,6.9111
143.5,4.5,2.71,140.1068,6.8307,10.7933,29.4945,-22.6048,2.5254,0.0352,6.92
143.0,4.5,2.71,140.1811,6.8386,10.5138,43.0199,-18.0348,2.5302,0.0597,6.9443
142.5,4.5,2.71,140.256,6.8506,10.0615,68.021,-13.3665,2.5379,0.0997,6.9621
142.0,4.5,2.71,140.3307,6.8557,10.1669,81.5484,-11.6075,2.5361,0.0931,6.9531
141.5,4.5,2.71,140.4053,6.8573,10.6264,74.9728,-13.5003,2.5283,0.0384,6.9393
141.0,4.5,2.71,140.4796,6.8569,10.4286,61.5917,-17.4845,2.5317,0.011,6.9277
140.5,4.5,2.71,140.5537,6.8541,9.3613,50.557,-20.9319,2.5499,0.0198,6.919
140.0,4.5,2.71,140.6276,6.848,8.2889,43.4148,-23.2933,2.5683,0.0193,6.9148
139.5,4.5,2.71,140.7013,6.8407,7.8765,40.8363,-25.4822,2.5753,0.0073,6.9104
139.0,4.5,2.71,140.7748,6.8375,7.9441,40.4391,-27.4258,2.5742,0.0055,6.9029
138.5,4.5,2.71,140.8482,6.8406,7.9622,39.103,-29.5766,2.5738,0.0036,6.8949
138.0,4.5,2.71,140.9216,6.8434,7.6507,37.0631,-32.5535,2.5792,-0.0047,6.8955
